Price,Mileage,Engine/Motor Capacity,Transmission,Manufacturer,Model Year,Condition,Model,Fuel Type,Colour,Vehicle Type,URL
Negotiable,"25,000",1000,Automatic,Toyota,2023,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Passo,Petrol,green,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-passo-2023-286810
Negotiable,0,1500,Automatic,Toyota,2016,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Corolla,Petrol,white,Car(Convertible),https://patpat.lk/en/ad/vehicle/toyota-corolla-2016-286918
Negotiable,0,0,Automatic,Toyota,2018,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Prius,Petrol,white,Car(Convertible),https://patpat.lk/en/ad/vehicle/toyota-prius-2018-287372
"1,200,000","255,000",1500,Automatic,Toyota,2016,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Petrol,white,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-axio-2016-287361
"8,700,000","37,600",1000,Automatic,Toyota,2017,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,gray,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2017-287351
"13,500,000","179,000",1800,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Prius,Petrol,white,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-prius-2013-287348
"9,000,000","250,000",1800,Automatic,Toyota,2011,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Prius,Petrol,silver,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-prius-2011-287343
"16,500,000","770,000",1500,Automatic,Toyota,2018,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Premio,Petrol,white,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-premio-2018-287061
"6,050,000","220,000",1300,Automatic,Toyota,2008,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,silver,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2008-287323
Negotiable,"60,000",1800,Automatic,Toyota,2010,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Allion,Petrol,purple,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-allion-2010-287241
Negotiable,"640,000",1498,Manual,Toyota,1991,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Corona,Petrol,white,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-corona-1991-287294
"4,650,000","175,000",1331,Manual,Toyota,1999,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Starlet,Petrol,red,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-starlet-1999-287260
"8,700,000","62,000",1300,Automatic,Toyota,2019,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,white,Car(),https://patpat.lk/en/ad/vehicle/toyota-vitz-2019-286167
"8,600,000","148,000",1490,Automatic,Toyota,2010,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Allion,Petrol,black,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-allion-2010-287127
Negotiable,"130,000",1600,Automatic,Toyota,2007,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Diesel,silver,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2007-287163
Negotiable,"150,000",1490,Automatic,Toyota,2010,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Allion,Petrol,white,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-allion-2010-287165
Negotiable,0,1790,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Prius,Petrol,black,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-prius-2013-286893
"8,100,000","96,000",1500,Automatic,Toyota,2010,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Petrol,brown,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-axio-2010-287130
"10,700,000",360,990,Automatic,Toyota,2026,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Yaris,Petrol,black,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-yaris-2026-287133
"9,250,000","100,000",1300,Automatic,Toyota,2011,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Allion,Petrol,black,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-allion-2011-287041
"9,250,000","153,000",1800,Automatic,Toyota,2012,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Premio,Petrol,maroon,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-premio-2012-286867
"8,050,000","88,000",996,Automatic,Toyota,2017,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2017-286878
"4,550,000","175,000",996,Automatic,Toyota,2005,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Passo,Petrol,black,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-passo-2005-286885
"7,300,000","111,000",990,Automatic,Toyota,2015,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2015-286943
"10,600,000","150,000",1500,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Premio,Petrol,white,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-premio-2013-286767
"11,200,000","125,000",1300,Automatic,Toyota,2014,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Premio,Petrol,white,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-premio-2014-286773
"12,000,000","145,000",1600,Automatic,Toyota,2016,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Premio,Petrol,other,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-premio-2016-286800
"11,000,000","156,000",1800,Automatic,Toyota,2015,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Prius,Hybrid,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-prius-2015-286860
"2,700,000","176,000",1500,Manual,Toyota,1996,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Corolla,Diesel,purple,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-corolla-1996-286120
Negotiable,"1,180,000",1600,Manual,Toyota,2008,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Corolla,Petrol,white,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-corolla-2008-286819
Negotiable,"3,000",1000,Automatic,Toyota,2023,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Yaris,Petrol,black,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-yaris-2023-286686
Negotiable,0,1000,Automatic,Toyota,2023,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Yaris,Petrol,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-yaris-2023-286707
Negotiable,0,1500,Automatic,Toyota,2024,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Yaris,Petrol,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-yaris-2024-286409
Negotiable,"85,326",1000,Automatic,Toyota,2017,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Wigo,Petrol,black,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-wigo-2017-286104
"7,200,000","131,000",1288,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Petrol,black,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-aqua-2013-286709
"7,400,000","151,000",1200,Automatic,Toyota,2012,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Petrol,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-aqua-2012-286719
"11,400,000","151,000",1450,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Prius,Petrol,black,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-prius-2013-286727
"7,900,000","150,000",1200,Automatic,Toyota,2018,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2018-286736
"4,850,000","163,000",1500,Automatic,Toyota,2003,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vios,Petrol,orange,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-vios-2003-286684
"13,500,000","168,000",1800,Automatic,Toyota,2016,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Premio,Petrol,white,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-premio-2016-286677
"7,250,000","120,000",996,Automatic,Toyota,2016,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,silver,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2016-286179
Negotiable,"56,000",1000,Automatic,Toyota,2017,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,silver,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2017-286164
"7,200,000","70,000",990,Automatic,Toyota,2016,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,white,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-vitz-2016-286649
Negotiable,"25,000",998,Automatic,Toyota,2023,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Yaris,Petrol,black,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-yaris-2023-286242
Negotiable,"200,000",1590,Manual,Toyota,1999,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Corsa,Petrol,silver,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-corsa-1999-286388
Negotiable,0,1200,Automatic,Toyota,2008,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Corolla,Petrol,white,Car(Convertible),https://patpat.lk/en/ad/vehicle/toyota-corolla-2008-286510
Negotiable,0,1400,Automatic,Toyota,2011,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Premio,Petrol,black,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-premio-2011-286022
"7,875,000","114,000",1500,Automatic,Toyota,2014,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Petrol,gray,Car(Liftback),https://patpat.lk/en/ad/vehicle/toyota-aqua-2014-286384
Negotiable,0,1000,Automatic,Toyota,2024,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Yaris,Petrol,gray,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-yaris-2024-286599
Negotiable,0,1000,Automatic,Toyota,2026,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Yaris,Petrol,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-yaris-2026-286604
"5,325,000","170,000",1300,Automatic,Toyota,2007,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Hybrid,white,Car(Liftback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2007-286292
"3,595,000","189,910",1450,Automatic,Toyota,1997,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Starlet,Petrol,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-starlet-1997-285989
"8,000,000","164,000",1500,Automatic,Toyota,2008,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Premio,Hybrid,other,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-premio-2008-286294
"9,650,000","141,000",1500,Automatic,Toyota,2014,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Prius,Hybrid,blue,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-prius-2014-286396
Negotiable,0,1490,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Prius,Hybrid,silver,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-prius-2013-285973
"4,850,000","180,000",760,Automatic,Toyota,2002,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",IST,Petrol,blue,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-ist-2002-285993
"10,300,000","171,000",1780,Automatic,Toyota,2012,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Prius,Petrol,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-prius-2012-286002
Negotiable,"15,000",1000,Automatic,Toyota,2024,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Yaris,Petrol,black,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-yaris-2024-286586
